session_id,event_count,question_session
BIhEPR9mZNeDpy3IzzBMmFWlqJq1,2,False
BIiRTfoPRyQXZSofNZgb9b2zHx33,5,True
BIig3xjrdLVwVSIbdKrNmTmLFmA3,17,False
BIlrR0hBAbT6NZeinDOJ0N5JHQM2,107,True
BIoBdM3OUxYfeHd0KJ8HxUPNXoq1,5,True
BIoGFgljM2XDHrXsIDmSIqBb2ln2,14,False
BIplP2ADGphufaDKLktHu0XueJp1,15,True
BIqgfseJcWWvt4Bjg4A3zTp7rez1,8,True
BIr8VkkQGKhwqendFb3d7pmfSyq2,26,True
BIrM5xYbssV5S6wGfxAJ8L0ufGU2,41,True
BIxzAfffSpe4nNx5N8bKX98L4Vf2,86,True
BIz2NUtV8vRHZRBdesWX758g5Ts2,85,False
BIz4l3GAtOcRmPDh7alGCMMU5h83,18,True
BJ0fIOAigbXKnnXzD640ALaFpwF2,45,True
BJ0kRNiscqSfPcw7thoKKJWs2cP2,13,False
BJ2f8YtBRNPjaei2KBHdBdRGpm72,23,False
BJ2yAAOzuTQCMyzoEDw3ZAosp552,113,True
BJ3droEPuCdcSDzpzmY37vS08Px1,40,True
BJ3e4wGNVBWeddrnoK97SlYoUnP2,36,True
BJ4WuMkfFCcCaVdy6GWbVkg8bYj1,8,True
BJ6mgnkRElVWRuHMA2G0DycOhD63,32,True
BJ7JCydDLmNnURh9zSiugSmQcrl2,16,True
BJ8U5ppvemOXaSib0xBYyqXUjrx2,44,False
BJ8nUUtrhZVNNmyHf17PZxyI9062,20,False
BJADvGMU4kNGy4ieO1u8NkKmmot1,9,False
BJAUtavCqbcZSj8XSagzQD4Nqdq2,11,False
BJAjsj45zaT2PEW5jWq3DOJeFgt2,16,True
BJEcPDxko7cOrzWwyiCDqVt4Pac2,5,False
BJLYlzBt7eVsMG6ckPMh5KMrJ5M2,39,True
BJMSRZeT1yVds0ExXins18TuM9O2,14,False
BJMsGIpja4WRChu1TUPOqjASkFE2,39,True
BJOKRgEOiwfTxpmQYNUow8LLCGU2,47,True
BJUFfkvOJgYPK9q3SWJ31D2nJ6C3,75,True
BJXd2FEnC9bhSq9VH0jZfFJdzzg1,38,True
BJZZOAak5ahbpAVju9akROlsy4x1,47,True
BJZkHWt8fSaqzKJbhjJBz29rOaP2,53,True
BJbli1B8uwQFiE6iqCX4jSzN0LD2,151,True
BJbsPpPXq2QSgW1w4OhljGLT2hm1,8,True
BJhJack1jPPI5qEj1y9K5l3qRyB3,42,True
BJhPdk7b9BcaSIqsb4wfRlKtJgo1,7,False
BJj1HGbTYldEk1TE2ZoFhAtyR7o2,11,False
BJjFvFiL5xfhO6FqsqWBFornJxU2,34,True
BJkpRl8dS0hVGbQyWxppBtRKAru1,208,True
BJlUEnnQD9fuY26SmB9kiBv6uMU2,40,True
BJqnM7qPt8Y9mDm6bYhZW82s48h1,42,True
BJqwWO9YkZTE3IVWEdC0Ko32W2J3,57,True
BJt7O5iZCzNNKRn2soadhJqEcGZ2,35,True
BJtaNcHPV8O6TzcDLMLxw2ikfjy1,31,True
BJvEcJkOuBfwPuimJfZ16eYs5sg1,12,True
BJvpYU8X44RIsz2LougPfGKQLPH2,33,True
BJwUl8QzgZQDV5tHzM4JQkZ4LZs2,13,False
BJwwY9uRyKddbICccVOutt0EuRC3,4,False
BJxZll0yoGb3K1M1CLQv6i1UUFs2,142,True
BJyAqNe8HuSmBwCpUHDaF9hvZVG2,9,False
BK0CRCRmUGSX0cBAn4V3kinXKS32,32,False
BK0VrJVzOUdjULmDDFYlySNvqoG3,2,False
BK0pfXTHMmWDElf3Yb7V677EDdA2,80,True
BK2IUCBP9eWcLZ5vOklJA2WJ7Yr2,38,True
BK4cUKqWGadrGKmsGQkToaQn9Gp1,78,True
BK8rxpZzXYXjJSoLW02qyNV45Qm1,40,True
BK92BxZHXMWP2lFIA9D5VygtXIp2,200,True
BK9fdeQV4EPRcxGG7XT5MDV4fQv1,28,True
BK9qVk04zOd7h2CmvU4HUg4uC1B3,42,True
BKBMPl8EnUfxUjw7xR0zhuM3zP02,36,True
BKBbkId57UOa4t0kkMNedIzmcaT2,31,True
BKBtSPVZV1hOAlNIdlRFczCFdNp2,8,False
BKC3lNpGEIOGC2QHp4x1ouZrnWD2,4,False
BKFGkVnTfkX0Bkd4xcZws0R9WCi2,64,True
BKGXNYha6LYkBuhPwvIxmPB3x6r1,40,True
BKGkSmD3btYXlvC5yxNshBhILjD2,2,False
BKHPlzU6BqcTuRGHSIRWGZnoMLx2,34,False
BKKqA6wvtTWJatH0Nv3l9fDERfE3,171,True
BKLV2QaiwmXUDDQ77ruD7UsUnEt2,49,True
BKP4C51nbYammXbmgzrUzggpBI83,169,True
BKPHTLwaEJblTmamydqBxOHoKAH2,5,False
BKQ5NqnMCbMgb8GyfwmoSkhtfll1,42,True
BKUXEHdfa7UUm547eIrCNmZYILR2,60,False
BKUcCvBlCab6EZqFbcYC4JDTXvw2,84,True
BKWUxEv8ZahXwa7YOhV2mKzpmkf1,34,False
BKXgzwpdt3hwWaNZ05kVcUkuu2W2,5,False
BKXvBDM9I8OKGbEnNpdg3tzyCJ32,10,False
BKYxTULgSWRXBIYH4KvkJtnvukm2,60,True
BKZwFE9q2gZXAktlwZNJBPKC2203,24,False
BKa3eCyJWodwzvDSqZlV0yijnRA2,88,True
BKaJU0akEibS4Bi4aOx0M3uZW6E2,35,True
BKbX8yJjatdhvfEH3RokEWeiQOr2,23,False
BKbxJF0NNoOHkTiyZnJZfUMOTT42,21,True
BKgAD42sHpQXoCpQOULDZKzKkii1,97,True
BKgxNlz0jpWfEpXnps81NHzd9Pt1,35,True
BKhlgPuYMnX31jINbsA5y2KzGKL2,73,True
BKiQLkMulcYfGrOq1OnWyE310DE2,69,True
BKiWEJhZz5S2AnuGAvOGCvAznf23,2,False
BKjU910e4yNhJZUpQYhctLULmrj1,13,True
BKoY2P10ZzPVdiOJoOUtBSGYcr42,4,False
BKpFwAsgmiWDdcdiAQVdMiOvCXr2,12,False
BKpOI8V91kevI3tmk5tS6HDswpo2,28,True
BKqhmYZtVhRw8CEgYYvzEFlMeFu2,53,True
BKqzCcFy8aMWv0QaS07jPyxSRy93,34,False
BKue5JnPROcFonGR6zkCdq51eMH3,72,False
BKwlcYZ6klZsY7NKPDR7TQ7Tisl1,58,True
BKxmYFMeZZYR09ZYM9ioAr7HOdr2,100,True
BKylZky3q2N2OdDDZ1737gPbcIb2,21,False
BL47pkFn1cSQlsRKcCuCkljeY8K2,30,False
BL4qyWArlLalLWJKlNSnrltogZJ3,38,True
BL6c3fgL20emQ6apsT1ou9RL2Fm1,36,False
BL9pjFrr8iMXTs60qAn6Ku1tFJv2,72,True
BLBpPPynsSW6fPYuyx4rQ0KY9513,14,False
BLCGYrelReNRH9UXTP5V2ijgGLB2,27,True
BLDNb2zJpthiW6qCrsSbEEe24Oq1,52,True
BLEMYDXQIiUCRXFeJ3JZCcZ2d252,32,False
BLEwFELQVXcu04B5crCCcALzqI12,18,True
BLGGudA0ctZ1Epgw0iBVnUp8Tdf2,16,False
BLGbpB6UzfWtkymmhGU3y78Zruq1,12,True
BLIqzuDsH1X1mjKR6O6OI1uRAVV2,120,True
BLM3mpCt1kOOsnCcDoMuKUQljbx2,13,False
BLNG55L5Yie9HVBXWu6RaJEz7vU2,43,False
BLPSHg5xGFQeK66S5v7B6t2GSbo1,28,True
BLR9GDWbm6cVUGMsBtYB2WilM8q2,8,True
BLRfAqsNvGQpkjDU932bH6TKJiA3,29,True
BLRkyuuFjIS2MUyuG3vhtOZs7U32,4,False
BLSdtbNm4FXffEZHh1T0d5EDwG33,18,False
BLThMjv66TgJPh458LgeOn2sNM53,69,True
BLWB4lMGVTV26fbH8pzQ6AYvtNy2,2,False
BLWKxJIY19hILz1Ate1r4rNkwZr1,21,False
BLX8RVsp9qYf5Gv6pGb2yOQDJAz1,26,True
BLYOYwO3u9PpbzpGSVSvkzo8CMX2,10,True
BLYx9woWnGPcK3oObJD0XLM983P2,14,True
BLZYXBH7oTdIBarOJavUZgQk8EJ2,18,False
BLZeWw7BBWSYxhWbH8jfpk7FGwm2,70,True
BLa4pBEBgbXCiRh7UvDJHNViXLF2,13,False
BLaZkPeYEUbn3wEt2OZY835fZEH2,418,True
BLc0VQzkicdHEuauDHdcbZSDYgx1,29,True
BLdgZzjpkVc1c85rinHcIimr8pC3,91,True
BLepiWoKfKYHs2VnUQQAOEi4UEZ2,22,True
BLgH6X0gK6fku86Guu44LaXZycJ3,145,True
BLgUaqCsSIbBGuPhfIDvqCEHQYo1,2,False
BLh6Ng8zlEbCu6uan7KyFh8INkC2,15,False
BLiEjtZBjna7UGihICTJCir98eo2,10,False
BLizXTfQBPaYeHqt3mfXxDzzkGy1,48,True
BLjxUxJGMyVBc6TucA5V4SjZIPa2,4,False
BLmsvOfl9RWEtod2ezgvraSAH4c2,4,False
BLnjk5ixcqVewrRPww4QEautX6Y2,45,False
BLoszyDd6yQ8R1Fk9Dwy6gbb4b02,30,True
BLsPDedlUZaIkg9cl2SnGSF4QP13,92,True
BLvc3m5ZdyQNP3ovufanO0xCwgu2,8,False
BLw1m7r4LbfmuiyI7nISWtoyYzP2,18,False
BLwHiAAgbiPC5vvYQO5bAo6v3ly2,70,True
BLxEs9uKw6QzExwD9SBAxKMa0062,16,True
BLxXyjS9SRdVmgaE3GJTWjBFvnj2,15,False
BLyc3C2YbkOAG8u8tE6O3QyuhYE3,21,False
BLzUqngjZZgWrEfmaEzI4z9BosG3,56,True
BLzsPVer4Hb9FIhTUB2FgtIbzE63,8,True
BM15b0EH66Qs761UEZ8DOqViWxV2,25,True
BM2N5RUTjzLicyYko2smNDfQzcH2,167,True
BM3oQ65sMeXh1Yvh6J47yf41Icr2,52,False
BM50MBGSv4PugqL4N0XJTQxEEZj1,28,True
BM5MnbtvswbwI7Niv5dAInqBVbB2,46,True
BM6YHRmMLGgR9xQVy6Sq7tFadNI2,29,False
BM9KOH5ubofnh6v3s6F70P0uAHG3,12,True
BM9dk5Rmk3RdfwupXlxDBYxkWFX2,4,False
BMBr6syJ0PNBFDPYEKOirtUQXBk2,92,True
BMCvzDVPJXXimyBMrLU0dwR8q793,4,False
BME7MJdq2FZ8RBlDKR6dS3Cdm3d2,15,True
BMEoyAcsfKUQRbDhZdIi3J9Jsb83,18,False
BMFH8OkZSTdWeEvhRcrJQtc4S9b2,8,True
BMFfiKjKrySWP4QYIVQJXvkRTsz1,45,True
BMGJmZxSz7bEsXfO8w33pUVX9tQ2,13,False
BMIfljAQnQQAM86b2zbHFE36RCM2,301,True
BMIirMjKLiWRjNx7ns6pGJDPLCG3,23,False
BMIm9J2n2nRuG20opHTHOokIvT32,10,True
BMKXCcZLWaUI56c2k4iFCOPNYaw2,13,True
BMMSz1wejpgZcOJDqZRt8eih1lx2,12,False
BMOXFdtjaoM0R04vwYQBZ6BoQDP2,24,True
BMPDVfAWbESwKf1zA3Fymn3css03,12,False
BMPH3E6JgGaNyHel4vsfdF5P6nh2,40,True
BMPgKg1up0QOPXBXiDiNP7l4kSB2,4,False
BMRYMXDkL1ZRC0fqevku9d79R3g2,111,True
BMRn3lFOPChfTEh8IBwUhcq7Qmi1,11,False
BMStQ4JaVeOoh4HoqfocV390Rox1,31,False
BMVCqipcgiQ8JxXYHkObhs17KTw2,13,False
BMX7v6lv6yZYJe1tBMB8jAhFVEy2,20,False
BMYPTtfklzRKnIktxQP6qyTQmOl2,18,True
BMZTV8fhxfZdfMD9AjOEzu9pjO42,21,False
BMZkR6CJZfRk5RRhxFmzJS74bl32,2,False
BMa47pjwW7RAci4CECjJvfnj53Y2,28,True
BMdAoe8uVXe7LJGC0I1U9TbhJ5E2,73,True
BMfuVJx5KTNJgznddwUJ7dgSqwv2,39,False
BMgKzsj9fthlQ9s4pmVp1FcabUj1,4,False
BMiwFKmN3hW3VCsduX09bsvOjDW2,44,False
BMj4Ub8lHVOoQjax4aoLCRhDuWg2,109,True
BMkPVBsKJdVNitPMJUseNB4Wkj42,7,False
BMmH3N9AqjUHSGaL91zDJtzX2Hg2,38,True
BMnVD8QkdRYqy9zO5IUCWsWhWBa2,30,True
BMo1rWueMjgsQG1mfxwg5cvOtKg2,17,False
BMoJOiqAS6Nr74qlhaqJzqwBnlr1,30,True
BMuRq0vdq1NNJ9h1B8BDXV1lAWp1,11,True
BN0VBzkSEDYV0uJncyqXYZvXLaF2,24,False
BN0befdOyjXk2MGv2rdd1Q3ISXi2,19,False
BN1g8tcCqXPM1H7n6WhHIdlpRy83,10,False
BN1rnvPietMI26o0tjXoKWtNnEs1,34,False
BN20y6GwUTU0maKJsL7HMfbV5pJ3,7,True
BN2IecZFmAXfXMBJ8neLfoxwsFz2,58,False
BN2csyOcVndkhD7qKYGy9IW91GX2,33,True
BN2pEaMPy5UeZzqWXN6DATLG28r1,26,False
BN2tVt2tQLeVRM94fTAB9rdh67q1,7,False
BN5bzm1MNINusT95F5De7mz0Re63,14,False
BN6tIgMnQfUwfvyuoLfkkueZILW2,26,False
BN6v4qhT3BWDLRreGFBKVjqUJef2,4,False
BN9OnxKmSFOX8tMXl1ztH0FOpOj2,22,True
BN9uIywNELOPiYG2qQWcRkjOCKR2,90,True
BNCbLYAlTXdygqyHmlmm8RzuZZb2,3,False
BNCqSVDYuLd9Z6GKJJFvFF8r2Sj1,24,True
BNDPdNzbqMXEWHsgibOSm6v4rZC3,28,True
BNE2uOmOEbWTznhP7xKYUSFIawH3,54,True
BNE5qQzJ6CPy58tiWqROOxssWVk2,71,True
BNESMOHa9xOyOoOb1ZEPcvLoCYj1,19,False
BNEpnnFP5EMmQt4D3Q9GE5SYmqq2,9,True
BNFFa1NT0LhDYKeZlqyVFlGyWrK2,29,False
BNFfJOe5lLXTDRFIDxHynkaQ2AF2,9,False
BNFsEKiV56coyDQH0LAh39YMKz63,52,True
BNG1icIN8BZhnmvM0mgqwHjD8Q42,80,True
BNIiHNkVZ4hdJUwaLtd3gipu5bg2,30,True
BNKSHfYvFbbHCkTSV5xWpgSWTMg2,8,False
BNKz2AOIeZQAAsApXH3bTRlxm3E3,7,False
BNPryFzzzeQsoSPjpOdsbXfuOb32,6,True
BNQUn1oKVNgEt1ws2Db0nBrASk52,22,True
BNRYEpvCAQeDMoKaiUWXpt0OUBj1,71,True
BNS0K2WN3TZmOCPQBxKss99wuxM2,47,True
BNSGHK0FEyURF9iuam7VQhdgvKN2,29,True
BNTPKcJzK5QXY8BpAZR4F6hyhGn2,19,True
BNTUSSFJXIW9iLYhyUMNi2jm7H33,9,False
BNTY1PprHfSyYQNDrAqZq2OMrsE3,6,False
BNWBtG7mzKRnx0ncQeCCRxfJq0h2,67,True
BNZPjdV7CdcgqpYGftVS2ZjmJYz1,4,False
BNa3qIS6t2QFciKOdzl5U9EbAbj1,22,True
BNdMx4NVXmNDEb159i8JOjAR26v2,28,True
BNjV0hOYi6gv8FgVwOR03PvqlSy1,6,False
BNmvcJgIsChd3ZOwFByDOxxKDwP2,6,False
BNnIXwKOuyb8bhChcBbYaskOiuE3,4,False
BNoLBvbjDScdCs5y37xQPok7YZh2,43,True
BNofCVm30ydJhjwlnbiiqhDX5PE3,48,True
BNsYvA666PfK0vt9N4FA4eQUesH2,15,True
BNyJXwPW5hRIeHKVYuy8YbIytd12,21,True
BNzUf8o48IZDTnyvV1kHYI2vB6N2,17,True
BNzhx88ASCMsHmxBLtBbhWkolI83,12,False
BNzkmbg3JlP3YmFyS8G4Vbw9q902,42,True
BO0lcNCVk7aD4qNhmTCcAu0k1kY2,3,False
BO1A8eFZgWQxWfYFdAD9MaYPoVN2,2,False
BO1QpUFxLQdXxMxLxK8e3edbxkI3,23,False
BO2YFrV62bh5YG5swE5QkcvFmj83,6,False
BO2zBJPk02dCxcYX3vzaqHDARLC2,54,True
BO4bh0NN8fb8K2TKPQTwknNaSD53,100,True
BO5cHjMUnJeSZtThCXeiyPgdIz23,80,True
BO6EyhvfuuOhulTHCukeDUEntin2,9,True
BO7Ug6wLNvfyOx9W9mroGb2pO3i2,3,False
BO8jGHyMQSgLcuSGsUU0f0jcyjk1,70,True
BOB3hKCr3XdEa6D6QEh7OP2089s1,28,True
BOBHQfKLiLMxkaPUMnoXSMvNOqD2,5,False
BOBXDLglvANtu6hs3x0gHwOKdxI2,32,True
BODwCBbepvZyMSkxCJOrVp7aZfB3,15,True
BOHHk7T1Z9NQclJsyPMvhRwTlEf2,32,False
BOHSuZ1ULsZkm3g9bRDt3YR9b0H2,4,False
BOHjxmBRYZbigSNhbc2wG1PCjH93,18,False
BOHzdSQ7TbUHpOpIDfX6gZkyKRv2,45,True
BOKSidT9YFNlp7hFAnArdMcol2Z2,71,True
BOM2UULL99Vc7pHwK5rejO2YIrp2,33,True
BON4BKT336WG2rrczK9AiPaIUFi1,4,False
BONEnNG6oaRbshd2wCkxuDlGg7j2,20,False
BOOVjDvaubXmW7wycAAw1D1u86C2,20,True
BOSEbfTuTjhmcCaD1U3FHNdox8I3,55,True
BOTS9lJtiNb7wYVzAfEZeRbJMei2,92,True
BOUsHYiyuSaGlVM33AtrgRavMGC3,8,False
BOVDMKjTpmgRXu6LYTlYSqJMGmZ2,29,True
BOX8x7Y2j5cJ5vec0XUFXMDr1GA3,30,True
BOXmkfap8me3Q72JS7XKMnxej4b2,56,True
BOYlngab2leTa5fRBOphn6K9eZk1,3,True
BObLb66Cq5NJOmZCeXuANDXiblK2,6,False
BObz6Tba8QdPmKiSpILScWoHvyA2,35,True
BOd4WXQcdMehOIekbKnKtqWGOTT2,55,True
BOdlgBLd1ydYfxpKXYlnm0KY51E2,72,True
BOgrRXHycdW03PCjk0Pu6Vq53a33,43,True
BOiWBTHyLuOItEH0WcYDunGLbvF2,13,True
BOj6wWE6U2Thvh5OWNZunsbDoL83,37,True
BOkZ2jYXmHN2vXWkeDvpLsc27xq1,34,True
BOmhPfFS7baBI4xoqhHgB6ZzMik2,25,False
BOn44FsySWW6oFvseyPcW7esF3K3,16,True
BOswpcjSNNYL1jDuOsB4WZmCL812,25,False
BOtevOBJZuex2KU2f6wOEboZf5S2,7,False
BOujcliR2PTtR9BlI91LHhHfr1H3,21,True
BOvBfRVTEnej4Ldd2vkbeFmnTXd2,24,True
BOxYhxfwrIUarJzToYE3x5DwyoZ2,12,True
BOxbGrzdcTVTUNx5thdZ0BrFoSF2,2,False
BOxqcIWIXMg2kNhS1qC9OQfDSt33,93,True
BOy2wJdrYAWu3gkQNeS3R6yYtNu1,14,False
BOzpTg4ZJ1gYWkttsz65ROiJFqi1,18,True
BOzv7Joyj0gFd6WYL5owZkczox83,12,False
BP0WB3j8iRbMrRnVd60DpTHJ5eQ2,15,False
BP0zT6Z0jxQaHGIElcfhSRvudqQ2,38,True
BP1s6yTL3ZRqcWE8uKFUWIlslLC3,10,True
BP4t83Ij0phvqQnk5SPkVvGXkDz1,94,True
BP55DsgnM7ZYz5ebUXztabQURAj2,10,False
BP5JIdRpaMYBOKH9x7101M0BXCR2,13,True
BP7AbaAJWvgcjgI0NZ8phnSp27n1,9,True
BP8ObW9rg6SGymMsFngAGOyFQo02,44,True
BPB7GbCyZwaVLnCIwEEjSAizsVD2,101,True
BPCW7zd5L5eiPCWpj6oxXzhM7wH3,107,True
BPExdZwpjyWocR8pZkp5KG7xECG2,19,True
BPF0opvwgSNBsY09ADvRXP3NDin2,59,True
BPFazHDvFPRaaxJ4LE7tx1zxWTK2,30,False
BPGK5NMENud56aGdlHV38jruMIp2,18,False
BPJkoRouVBdxp4aQUH53dphqxm13,3,True
BPK88ss7nAZxnGLgCTuzJ06TuI03,20,True
BPNCRK33kXc0yW3SYx7Zo0sagIo1,16,False
BPOBlYbmKxed7On30esZM3fWdtT2,28,True
BPSbyxHKKpTwGWdz8LiX4q4YL0A2,39,True
BPX5dK0zrAOtlN1fhAvka2DLyHJ3,60,True
BPXDL7RIU0hizmq0UMiSThZmICk2,30,True
BPZOyH6Wj0WK5gv5hKbohMMEeI82,277,True
BPa4IDtFHVgW3swwoAOUMAySl0h1,58,True
BPc7R2wBvqPXJZrCqM7bsVqkNwU2,47,True
BPfyc5YiigbjDGikRecRtF9dot93,10,False
BPh53zvGI9Zn8rYItNsShztTuv63,29,False
BPhK70wLF8Qepv5GUFWBslTKF6v2,86,True
BPiSq78tOFZOLlM1rTODkMCsMAr1,10,False
BPl3xpWcdSSyd3Up2gaQTt2ZcIV2,81,True
BPnASWVFX3MV9ytjPv6g2odcFAW2,31,True
BPrsktzzcDNqcguWOXPENKCPhu72,55,True
BPsvAn6v5wcWLV0LsGmqeASp4nY2,7,False
BPtBoKIDRpNxOpOK3Bk7UC3Odol1,9,False
BPu0Ko1mdyRgbggvbAcZ0HEn0hL2,17,True
BPvSU5H7teVjdVu5ERvpyb47Y823,12,False
BPy3mlSViUfjzGPDkGHLWOOVmk93,8,False
BQ0Nhbt816bAzBynqOrTzraNqik2,44,True
BQ0nUN27PjNoeoBTpCQL47detvq2,11,True
BQ2DGrMd4INygDeph0hcUgJiopB3,21,False
BQ5M3GSFbJc8ndzWBonPh9zbEBs1,33,False
BQ699836NFQRmFOwcWkPgf02uwr2,15,False
BQ8sATEDWyaJvVYsPMtB1nqn9ha2,32,False
BQ9PbR80uzQJdnEJwaf7q9M3zwc2,2,False
BQDRX2N07MSroS29K9OIT2x75YH3,14,False
BQDb30QLdAWK23yzI9sSPOTtOwp1,21,True
BQEOU1mJ8fMg1hAaYZrLeo2DhMl1,5,True
BQEbXd65y0W6FMZTqjJRURf6CL72,6,True
BQFHTIIJgHVXBFTFiHttsDW8Za43,14,True
BQFbItNeLJNTYtkWp7klzVrVpc33,194,True
BQFwPp9PCZUgKYR2OeK1QgnAGUv2,179,True
BQHHbJTZCOggFXcoZRlPTXTjhrf1,7,False
BQJPI65U9OPGX5gtwwD5YPuKUHn2,4,True
BQKveg96w1XpG0vquMyD06cVHzH3,29,False
BQLcwuINx7bgQO0l7EdMn2ST6XG3,24,True
BQNDzkSZFTdyrD41riQYNDfGAR43,19,True
BQNQj4zqi8MHcXo8OHm76S2X3Jh1,18,False
BQNtamewgBQbz2ZHIzEtMljSn423,21,False
BQR8tVnvQtNFmyF7NIOtyJlxhXG2,11,False
BQRaRqhWNcV8G1FeGM2UOYOWQZf1,40,True
BQRs6f65HwPsW5j2MROvFfVde1w2,34,True
BQRzBisYbEVZrKAPHt5uTxWvKqA2,62,True
BQS1v6QcTGeUmiVFBlmNHs70eth2,7,True
BQSNsZ2VizdzZpQKSQTs5Pz0goi2,30,True
BQSpDzCRazQ4VLZHu61aeieZKlU2,7,False
BQU9Qrb5ReXWnX8AfswXO6p358O2,49,True
BQVXOJp2dVdB4Rc0HNWXFUt3dYD2,35,True
BQVibB9mppXwXOZFMINKyRrWD0w1,44,True
BQYkoq0wAkStZIywhrM37mACTqh1,25,False
BQYvUs0tiybt82l4WWfWGvIDkMd2,3,False
BQdLRz1FD0QeHuQhNFypsBYlKef2,177,True
BQdTkx3opiX83j8ao0lWDzV9qkC2,46,True
BQf0twUVfNWpqijWQclZhPT9Ftz2,14,False
BQf1OHaNLFfcw1ihGDE2yoE44Pd2,33,True
BQfd6IlaMzc2QTGz6Q2ti36N3aE2,24,True
BQiVnljX5UUKlSmYix9aExyHZRq2,37,False
BQibilzHCzLNNf83xkPyexHmQug2,45,False
BQjO8qRnM0f0SMZlZXpRhjfi8wj2,13,False
BQk7a7m5PjSRlqmgPSnkffH3ymf1,37,False
BQmAdfIBdcN7OgkgZrGk2qDQEsJ2,20,True
BQpDb8iViWM6SeVxit2yEJtGwY43,28,True
BQqKQOAq3vhnJNgkFXmMQvvGvWQ2,14,False
BQqLQTDHwkYzqe3zMz2xrN7UoLQ2,72,True
BQra4VMVFZQYKtKB9isBb6x3HEH3,58,True
BQtHcqGsrmTvyX08nScts3dQ9Af1,18,False
BQu79qMoVMTx5SndXQrEsjNKIDZ2,4,False
BQuTuE1IyMYiSM9YkyzcTAMFmoJ2,4,False
BQwIGKX4EQhijQXVLd7PUGt9g4g2,264,True
BQwQSUirYWOcLNcfWpeSrpUa4Qh2,343,True
BQwvf5ceDhYRaU6Vp4kTSGrvayx1,19,False
BQwwYaVedcZQjLER6Wkd6VtveS93,7,False
BQxocwoM1ba44nSd1XaGaNblWTp2,4,False
BR4TPHeZ1Yh8L4A5EIdw6umXkR82,20,False
BR4dUXpcOCVYvOUNM2YS7jxW1hu1,7,False
BR5aLvOTVgRUjqwVOmCHIo3Dlmp1,16,False
BR6xFvCH5zcq15IWk8zXwvvwJGq1,6,False
BR7YSQmLY7dwMeL8mdWdz8ietwZ2,47,True
BRAMpGSIoTe3IRBT20qPAUHQIFb2,15,True
BRAZddPp5dYG2bUAII6nOrVTN613,38,False
BRAyL3eIaBbstX42MR6oInE6xE32,13,False
BREqnBi6C7hxI5cTzMAbTkNIHFA2,17,True
BRGpUlNfqYbQ33UatjBqNJCxr9p2,18,True
BRIC7uhyd4QT9QHcILu6MCWJIvC3,21,True
BRIGNjE4wwRCi1lBiDp4xm4Rd5C3,15,True
BRItedhL89hjEy25yatRcz3FQRq1,65,True
BRKKFquioEbIU1gxE1rIh4Fw3yl2,37,True
BROFh62VlghwNNZ92oS2QeCZPV12,9,True
BRPCpfj6htW0sGLpeSEOeYxV1as1,63,True
BRQr5Gkbt2cTxeAUXfs0RUOXwYA3,42,False
BRRyYXoSCnexlQifpo35zr90ksA3,84,True
BRVeFls5pOYIASoFSSYl4VJWl2s1,13,False
BRWodN1Z8Fg7QF1lNiuTXPf8Viy1,12,False
BRZY9SnxWba0HonBZ34wV3pYarK2,125,True
BRafBBfmOXYnLSXG7pAA1cSCd4w2,10,False
BRcNQaYm1pMGCdwP9bDUy344TD43,16,False
BRgUJH4BIlbNdE4WatO90KEb6Te2,47,True
BRgcS9NVk0dV40pzVipuch29rlz1,7,False
BRiJ0hP6zxPVu0X296tbczVavpH3,111,True
BRjAm9JyLMWi4PAboUItH4AisPM2,7,False
BRmTervlvBQ7pTdlTbuxn0EgEyq2,46,True
BRo4omGAdJUDWqFxxdEPDHpmJLo1,6,False
BRrY1jGQf4XnwZTOy7h4U6aOEyy1,41,True
BRsSRLik6EZb1j4dE5RarUCWEyj2,3,True
BRsr0y3P1AhYnx4YaInT1OTowUD3,68,True
BRt5KNCr5cRVhVZPY0UPxjEtOay2,12,False
BRu1pSfMPMOxvppzI128sbyDxwt1,27,True
BRv09ujUv5MqzEnfI15Pk83bGmw2,14,True
BRw3dvi0rrQPF6NsZgLpSOTyhr63,27,True
BRwVUHUHWSX6KoBdII0ZJrU61Oh2,21,False
BRwwdktPr4ePQFNNbJnfIBb2Vja2,92,True
BRxOCTTm2ENtvXBtvVFmtVckrOq1,21,True
BRyLdoIMeUeubVDG5yJ8NwTlkmr1,16,False
BRzLEC8bm8d6jOLEYd1gie80mPE2,25,True
BS0bW9jofQY3oDDj8bFN06ymfcg1,12,False
BS3F5UlPv6TASdzyfnneJI1651C2,36,False
BS3PeOWlXtX06o2b6mSo4Yf5Eh42,13,True
BS6RS1Ji8QaDH8KVBYZfPnW1yGv1,189,False
BS88TqRnSHd2LDMvk2YqwWtgcIT2,41,True
BS8MXEXaVnMj7Lzi1KjC9OeAH9u2,12,False
BS8Nyaj5pKPGiSvIbvHiw2ULqYP2,149,True
BS8jDIAONsQQ5kMAd319vqZq1L72,23,True
BS9HEfplFihWFohlnchtVK9i1OB3,15,True
BS9l5axIYDhpCwFlkyqKwIZ6m4p1,23,True
BSBBa20pYtSKmbNZUJmVDVbOPyl1,13,False
BSBWI1CBV8e2eNHBrwRAQTwKkh82,2,False
BSDGsqySZuUsY4wLBIRvdcszYCZ2,19,True
BSEZ8oQs2pfXi212jWVJgx2GjYn2,66,True
